Time        | File Name                                                              
0m19.79s    | Specific/montgomery64_2e129m25_3limbs/feadd                            
0m19.78s    | Specific/solinas64_2e189m25_4limbs/freeze                              
0m19.78s    | Specific/solinas64_2e336m17_6limbs/fesub                               
0m19.76s    | Specific/solinas64_2e206m5_4limbs/freeze                               
0m19.76s    | Specific/solinas64_2e336m17_7limbs/feadd                               
0m19.74s    | Specific/montgomery64_2e141m9_3limbs/feadd                             
0m19.74s    | Specific/solinas64_2e384m317_7limbs/feadd                              
0m19.73s    | Specific/montgomery64_2e137m13_3limbs/feadd                            
0m19.72s    | Specific/montgomery64_2e140m27_3limbs/feadd                            
0m19.71s    | Specific/solinas32_2e224m2e96p1_11limbs/Synthesis                      
0m19.71s    | Specific/solinas64_2e230m27_4limbs/freeze                              
0m19.71s    | Specific/solinas64_2e322m2e161m1_7limbs/feadd                          
0m19.70s    | Specific/solinas64_2e416m2e208m1_9limbs/Synthesis                      
0m19.69s    | Specific/solinas64_2e336m3_7limbs/feadd                                
0m19.67s    | Specific/montgomery32_2e198m17_7limbs/Synthesis                        
0m19.66s    | Specific/montgomery64_2e130m5_3limbs/fesub                             
0m19.65s    | Specific/montgomery32_2e212m29_7limbs/Synthesis                        
0m19.64s    | Specific/montgomery64_2e166m5_3limbs/feadd                             
0m19.64s    | Specific/solinas64_2e192m2e64m1_4limbs/freeze                          
0m19.63s    | Specific/montgomery64_2e129m25_3limbs/fesub                            
0m19.62s    | Specific/montgomery64_2e130m5_3limbs/feadd                             
0m19.62s    | Specific/montgomery64_2e137m13_3limbs/fesub                            
0m19.59s    | Specific/solinas64_2e226m5_4limbs/freeze                               
0m19.58s    | Specific/solinas64_2e174m17_4limbs/freeze                              
0m19.57s    | Specific/montgomery32_2e196m15_7limbs/Synthesis                        
0m19.57s    | Specific/solinas64_2e171m19_4limbs/freeze                              
0m19.57s    | Specific/solinas64_2e196m15_4limbs/freeze                              
0m19.56s    | Specific/montgomery32_2e224m2e96p1_7limbs/Synthesis                    
0m19.56s    | Specific/solinas64_2e321m9_6limbs/fesub                                
0m19.55s    | Specific/montgomery64_2e140m27_3limbs/fesub                            
0m19.54s    | Specific/solinas64_2e212m29_4limbs/freeze                              
0m19.51s    | Specific/montgomery64_2e150m5_3limbs/feadd                             
0m19.50s    | Specific/solinas64_2e322m2e161m1_6limbs/fesub                          
0m19.49s    | Specific/montgomery32_2e205m45x2e198m1_7limbs/Synthesis                
0m19.49s    | Specific/solinas64_2e150m3_4limbs/freeze                               
0m19.49s    | Specific/solinas64_2e338m15_6limbs/fesub                               
0m19.48s    | Specific/solinas64_2e158m15_4limbs/freeze                              
0m19.48s    | Specific/solinas64_2e338m15_7limbs/feadd                               
0m19.47s    | Specific/solinas64_2e285m9_6limbs/fesub                                
0m19.44s    | Specific/montgomery32_2e213m3_7limbs/Synthesis                         
0m19.42s    | Specific/solinas64_2e137m13_4limbs/freeze                              
0m19.33s    | Specific/solinas64_2e321m9_7limbs/feadd                                
0m19.32s    | Specific/solinas32_2e190m11_7limbs/feadd                               
0m19.31s    | Specific/montgomery32_2e194m33_7limbs/Synthesis                        
0m19.26s    | Specific/solinas64_2e141m9_4limbs/freeze                               
0m19.24s    | Specific/solinas64_2e150m5_4limbs/freeze                               
0m19.23s    | Specific/solinas64_2e165m25_4limbs/freeze                              
0m19.22s    | Specific/solinas32_2e189m25_7limbs/feadd                               
0m19.20s    | Specific/solinas64_2e243m9_6limbs/fesub                                
0m19.02s    | Specific/solinas64_2e291m19_6limbs/fesub                               
0m19.01s    | Specific/solinas64_2e255m19_6limbs/fesub                               
0m18.96s    | Specific/solinas64_2e251m9_6limbs/fesub                                
0m18.96s    | Specific/solinas64_2e256m189_6limbs/fesub                              
0m18.91s    | Specific/solinas64_2e256m2e32m977_6limbs/fesub                         
0m18.83s    | Specific/solinas64_2e266m3_6limbs/fesub                                
0m18.82s    | Specific/montgomery32_2e127m1_4limbs/feopp                             
0m18.67s    | Specific/solinas64_2e255m765_6limbs/fesub                              
0m18.56s    | Specific/montgomery64_2e127m1_2limbs/feopp                             
0m18.50s    | Specific/montgomery32_2e171m19_6limbs/fenz                             
0m18.50s    | Specific/montgomery32_2e190m11_6limbs/fenz                             
0m18.34s    | Specific/montgomery32_2e192m2e64m1_6limbs/fenz                         
0m18.32s    | Specific/solinas64_2e137m13_3limbs/femul                               
0m18.30s    | Specific/solinas64_2e468m17_8limbs/Synthesis                           
0m18.28s    | Specific/montgomery64_2e189m25_3limbs/feopp                            
0m18.25s    | Specific/solinas64_2e140m27_3limbs/femul                               
0m18.24s    | Specific/solinas64_2e171m19_3limbs/femul                               
0m18.22s    | Specific/montgomery32_2e174m17_6limbs/fenz                             
0m18.21s    | Specific/solinas64_2e152m17_3limbs/femul                               
0m18.20s    | Specific/montgomery32_2e189m25_6limbs/fenz                             
0m18.20s    | Specific/solinas64_2e174m17_3limbs/femul                               
0m18.13s    | Specific/montgomery64_2e206m5_4limbs/fenz                              
0m18.12s    | Specific/montgomery64_2e190m11_3limbs/feopp                            
0m18.12s    | Specific/montgomery64_2e256m2e224p2e192p2e96m1_4limbs/fenz             
0m18.10s    | Specific/solinas64_2e166m5_3limbs/femul                                
0m18.03s    | Specific/solinas64_2e141m9_3limbs/femul                                
0m17.98s    | Specific/solinas32_2e137m13_6limbs/fesub                               
0m17.98s    | Specific/solinas64_2e158m15_3limbs/femul                               
0m17.97s    | Specific/solinas64_2e130m5_3limbs/femul                                
0m17.89s    | Specific/solinas64_2e165m25_3limbs/femul                               
0m17.85s    | Specific/solinas64_2e127m1_3limbs/fesub                                
0m17.84s    | Specific/solinas64_2e174m3_3limbs/femul                                
0m17.81s    | Specific/solinas64_2e150m5_3limbs/femul                                
0m17.77s    | Specific/solinas64_2e129m25_3limbs/femul                               
0m17.75s    | Specific/solinas64_2e166m5_3limbs/freeze                               
0m17.74s    | Specific/solinas64_2e243m9_6limbs/feadd                                
0m17.72s    | Specific/montgomery32_2e166m5_6limbs/fenz                              
0m17.72s    | Specific/solinas32_2e140m27_6limbs/fesub                               
0m17.66s    | Specific/montgomery32_2e174m3_6limbs/fenz                              
0m17.66s    | Specific/solinas32_2e130m5_6limbs/fesub                                
0m17.63s    | Specific/solinas32_2e127m1_6limbs/fesub                                
0m17.62s    | Specific/solinas64_2e285m9_6limbs/feadd                                
0m17.61s    | Specific/montgomery64_2e216m2e108m1_4limbs/fenz                        
0m17.59s    | Specific/montgomery64_2e226m5_4limbs/fenz                              
0m17.59s    | Specific/solinas64_2e150m3_3limbs/femul                                
0m17.58s    | Specific/montgomery64_2e255m765_4limbs/fenz                            
0m17.53s    | Specific/montgomery64_2e255m19_4limbs/fenz                             
0m17.52s    | Specific/solinas64_2e444m17_8limbs/Synthesis                           
0m17.49s    | Specific/solinas32_2e129m25_6limbs/fesub                               
0m17.48s    | Specific/solinas64_2e480m2e240m1_8limbs/Synthesis                      
0m17.46s    | Specific/solinas64_2e452m3_8limbs/Synthesis                            
0m17.42s    | Specific/montgomery64_2e198m17_4limbs/fenz                             
0m17.42s    | Specific/montgomery64_2e222m117_4limbs/fenz                            
0m17.41s    | Specific/montgomery64_2e235m15_4limbs/fenz                             
0m17.40s    | Specific/montgomery64_2e191m19_3limbs/feopp                            
0m17.38s    | Specific/montgomery64_2e213m3_4limbs/fenz                              
0m17.38s    | Specific/montgomery64_2e256m88x2e240m1_4limbs/fenz                     
0m17.36s    | Specific/solinas64_2e336m17_6limbs/feadd                               
0m17.35s    | Specific/montgomery64_2e192m2e64m1_3limbs/feopp                        
0m17.35s    | Specific/montgomery64_2e256m4294968273_4limbs/fenz                     
0m17.34s    | Specific/montgomery64_2e194m33_4limbs/fenz                             
0m17.34s    | Specific/montgomery64_2e256m2e32m977_4limbs/fenz                       
0m17.32s    | Specific/montgomery64_2e230m27_4limbs/fenz                             
0m17.32s    | Specific/solinas64_2e256m2e224p2e192p2e96m1_6limbs/feadd               
0m17.30s    | Specific/montgomery64_2e212m29_4limbs/fenz                             
0m17.30s    | Specific/montgomery64_2e251m9_4limbs/fenz                              
0m17.29s    | Specific/montgomery64_2e256m189_4limbs/fenz                            
0m17.29s    | Specific/solinas64_2e322m2e161m1_6limbs/feadd                          
0m17.28s    | Specific/montgomery64_2e254m127x2e240m1_4limbs/fenz                    
0m17.28s    | Specific/solinas64_2e321m9_6limbs/feadd                                
0m17.25s    | Specific/solinas64_2e256m4294968273_10limbs/Synthesis                  
0m17.24s    | Specific/montgomery64_2e196m15_4limbs/fenz                             
0m17.24s    | Specific/solinas64_2e338m15_6limbs/feadd                               
0m17.23s    | Specific/solinas64_2e291m19_6limbs/feadd                               
0m17.22s    | Specific/montgomery64_2e205m45x2e198m1_4limbs/fenz                     
0m17.22s    | Specific/solinas32_2e266m3_10limbs/Synthesis                           
0m17.20s    | Specific/montgomery64_2e243m9_4limbs/fenz                              
0m17.18s    | Specific/montgomery64_2e221m3_4limbs/fenz                              
0m17.18s    | Specific/solinas64_2e224m2e96p1_6limbs/feadd                           
